ID,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25
4577,23,20,18,17,17,17,17,17,16,16,16,16,16,16,16,15,15,15,15,15,15
4578,15,12,9,9,9,9,9,9,8,8,8,8,8,8,8,7,7,7,7,7,7
4579,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4585,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4587,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
4588,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4589,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4591,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4594,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4595,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
4596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4601,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4602,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
4604,1,4,5,6,6,7,7,8,8,9,9,9,9,10,10,11,11,11,12,12,12
4605,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4606,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4607,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2
4608,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
4609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4610,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
4611,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
4612,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4613,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
4614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4617,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4618,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4622,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2
4623,46,44,43,43,42,42,41,41,40,40,40,40,40,39,39,38,38,38,38,38,37
4624,45,46,47,47,47,47,46,46,46,46,46,46,46,46,46,46,46,46,46,46,45
4625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627,7,20,28,31,33,35,37,39,41,43,44,45,46,48,50,52,54,55,56,58,60
4628,1,2,3,3,4,4,4,4,5,5,5,5,5,5,6,6,6,6,6,7,7
4629,24,19,15,13,13,14,14,14,13,12,12,12,13,13,13,12,11,11,11,12,12
4630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2
4632,1,4,6,6,7,7,8,8,9,9,9,9,10,10,10,11,11,12,12,12,13
4633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4635,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4639,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
4640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4643,9,24,34,37,41,43,46,48,51,52,54,55,56,58,61,63,65,67,69,71,73
4644,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4645,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4646,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4647,13,9,7,6,6,6,6,6,5,5,5,5,5,5,5,5,4,4,4,5,5
4648,81,78,75,74,73,72,71,70,69,68,67,67,67,66,65,64,63,63,62,62,62
4649,6,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4
4650,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4651,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4656,3,7,10,11,12,13,13,14,15,15,16,16,17,17,18,19,19,20,20,21,21
4657,1,4,5,6,6,6,7,7,8,8,8,8,8,9,9,10,10,10,10,11,11
4658,5,15,21,23,25,26,28,29,31,32,33,33,34,36,37,39,40,41,42,43,45
4659,1,3,4,5,5,5,6,6,6,6,7,7,7,7,7,8,8,8,8,9,9
4660,1,4,6,7,7,8,8,9,9,10,10,10,11,11,12,12,13,13,13,14,14
4661,1,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,5,5,5,5,5
4662,26,24,23,23,23,23,23,23,22,22,22,22,22,22,22,22,21,21,21,21,21
4663,1,2,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,6,6
4664,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
4667,25,20,15,14,14,14,14,14,13,12,12,12,13,13,12,11,11,11,11,11,11
4668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4671,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4672,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4673,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4675,17,16,15,15,15,15,15,14,14,14,14,14,14,14,13,13,13,13,13,13,13
4676,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4677,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4678,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4680,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
4681,61,61,63,64,63,63,62,61,61,62,61,61,61,60,59,59,59,59,59,59,57
4682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4683,3,4,4,4,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,7,7
4684,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4685,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4686,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4688,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
4689,2,3,4,4,4,5,5,5,5,5,5,6,6,6,6,6,6,7,7,7,7
4690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4691,30,23,16,15,15,15,15,15,14,13,13,13,13,14,13,12,11,11,11,12,12
4692,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4693,21,61,86,95,103,109,116,122,129,133,137,140,144,149,156,162,167,173,176,182,187
4694,1,3,4,4,4,5,5,5,6,6,6,6,6,6,7,7,7,7,8,8,8
4695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4696,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4697,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9
4698,5,7,8,8,8,9,9,9,9,9,10,10,10,10,10,11,11,11,11,11,11
4699,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3
4700,253,195,146,134,134,136,136,130,123,116,113,115,119,120,116,108,102,99,101,105,106
4701,23,23,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21
4702,18,16,14,14,14,14,14,13,13,13,12,12,13,13,12,12,12,12,12,12,12
4703,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4704,46,47,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,47
4705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4706,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4707,9,8,7,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5
4708,1,2,3,3,4,4,4,4,4,5,5,5,5,5,5,6,6,6,6,6,6
4709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4713,1,2,3,3,4,4,4,4,4,5,5,5,5,5,5,6,6,6,6,6,6
4714,14,10,7,6,6,6,6,6,5,5,5,5,5,5,5,5,4,4,4,4,5
4715,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4
4716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4717,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
4718,0,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4
4719,7,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4722,7,22,31,34,37,40,42,44,47,48,50,51,52,54,56,59,61,63,64,66,68
4723,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4
4724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4725,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4726,6,4,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4730,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4731,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1
4732,1,3,4,4,4,4,5,5,5,5,6,6,6,6,6,7,7,7,7,7,8
4733,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4737,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4741,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
4742,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4744,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4745,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4747,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4748,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
4749,10,7,5,4,4,4,4,4,4,3,3,3,4,4,4,3,3,3,3,3,3
4750,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3
4751,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4752,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4755,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6
4756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4758,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
4759,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4762,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4763,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
4764,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4765,5,6,6,7,7,7,7,7,7,8,8,8,8,8,8,8,8,9,9,9,9
4766,11,11,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9
4767,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4768,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
4769,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4770,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4771,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4772,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
4773,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4775,400,363,338,331,329,329,326,319,313,309,307,307,308,306,300,293,288,286,287,289,286
4776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4777,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4778,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4779,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4780,1,3,4,5,5,6,6,6,7,7,7,7,8,8,8,9,9,9,9,10,10
4781,1,3,4,5,5,5,6,6,6,7,7,7,7,7,8,8,8,9,9,9,9
4782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4784,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
4785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4788,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
4789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4793,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4797,35,35,34,33,34,35,35,35,35,35,35,35,36,37,37,37,36,37,37,38,38
4798,8,12,14,15,16,16,17,17,18,19,19,19,20,20,21,21,22,23,23,24,24
4799,25,28,30,30,31,31,32,32,33,33,33,33,34,34,34,35,35,35,36,36,37
4800,3,8,10,12,13,13,14,15,16,16,17,17,18,18,19,20,21,21,22,23,23
4801,121,99,80,74,75,77,78,75,72,69,68,69,71,72,71,67,64,63,64,66,68
4802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4803,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4804,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
4805,6,8,10,10,10,11,11,11,12,12,12,12,12,13,13,13,14,14,14,14,14
4806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4808,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
4809,0,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4
4810,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
4811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4814,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
4815,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
4816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4820,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4824,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2
4825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4827,37,35,35,35,34,34,34,33,33,33,33,33,32,32,31,31,31,31,31,31,30
4828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4829,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4831,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4832,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4833,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4834,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4835,3,4,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4836,8,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6
4837,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4838,8,7,6,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4
4839,32,34,34,35,35,35,34,34,35,35,35,35,35,34,34,35,35,35,35,35,34
4840,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
4841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4842,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
4843,33,32,32,32,32,32,31,31,30,30,30,30,30,29,29,29,29,29,29,28,28
4844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4845,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4846,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4847,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4848,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4849,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
4850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4851,9,9,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7
4852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4859,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
4860,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1
4861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4862,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
4863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1
4866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4870,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4871,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4872,21,70,98,109,118,126,134,141,149,154,159,162,166,173,181,188,195,201,205,213,219
4873,0,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4
4874,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4876,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4877,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
4878,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4883,1,2,3,3,4,4,4,5,5,5,5,5,5,6,6,6,6,7,7,7,7
